time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms,workload
72020.855,wf-chat-light-0030,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.007520000000000001,13113.58395268397,chat-light
72552.546,wf-tool-heavy-0067,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,202,,,,,,,,search-tool,,,,,
72552.546,wf-tool-heavy-0067,agent-shared,TOOL_DISPATCH,72680.46723720986,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,127.92089687825033,,,
72680.467,wf-tool-heavy-0067,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,840,3,,,,,,,
72680.467,wf-tool-heavy-0067,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.003980000000000001,CALL_TOOL,,,,agent-shared-infra-125,1.0416666666666667,,,,188,,0.0,,,,,,,,,,,
72680.467,wf-tool-heavy-0067,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
72681.509,wf-tool-heavy-0067,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-125,,,,,,,,,,,,,,,,,,
72681.509,wf-tool-heavy-0067,agent-shared,LLM_DISPATCH,77397.96914969674,,0.003980000000000001,CALL_TOOL,,,4716.4602458202135,,,,0.0,0.0,188,,,,,,,,,,,,,
73123.356,wf-chat-light-0037,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,163,,,,,,,,search-tool,,,,,
73123.356,wf-chat-light-0037,agent-shared,TOOL_DISPATCH,73271.66106228765,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,148.30460328434242,,,
73271.661,wf-chat-light-0037,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,383,2,,,,,,,
73271.661,wf-chat-light-0037,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0033975000000000003,CALL_TOOL,,,,agent-shared-infra-126,1.0416666666666667,,,,244,,0.0,,,,,,,,,,,
73271.661,wf-chat-light-0037,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
73272.703,wf-chat-light-0037,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-126,,,,,,,,,,,,,,,,,,
73272.703,wf-chat-light-0037,agent-shared,LLM_DISPATCH,80896.54027836751,,0.0033975000000000003,CALL_TOOL,,,7623.837549413188,,,,0.0,0.0,244,,,,,,,,,,,,,
73425.064,wf-tool-heavy-0068,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,68,,,,,,,,,,,,,
73425.064,wf-tool-heavy-0068,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.00131,1929.2345214810048,tool-heavy
75302.765,wf-chat-light-0035,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,144,,,,,,,,search-tool,,,,,
75302.765,wf-chat-light-0035,agent-shared,TOOL_DISPATCH,75534.20013414863,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,231.4351997847515,,,
75524.101,wf-chat-light-0034,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,196,,,,,,,,,,,,,
75524.101,wf-chat-light-0034,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.0035400000000000006,6592.801278154555,chat-light
75534.200,wf-chat-light-0035,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,650,3,,,,,,,
75534.200,wf-chat-light-0035,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.003405,CALL_TOOL,,,,agent-shared-infra-127,1.0416666666666667,,,,178,,0.0,,,,,,,,,,,
75534.200,wf-chat-light-0035,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
75535.242,wf-chat-light-0035,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-127,,,,,,,,,,,,,,,,,,
75535.242,wf-chat-light-0035,agent-shared,LLM_DISPATCH,80018.00388656785,,0.003405,CALL_TOOL,,,4482.762085752541,,,,0.0,0.0,178,,,,,,,,,,,,,
76230.844,wf-chat-light-0038,agent-shared,AGENT_RECEIVE,,,,,,,,,,28,,,,,,,,28,1,,,,,,,
76230.844,wf-chat-light-0038,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0015600000000000002,GENERATE_TEXT,,,,agent-shared-infra-128,1.0416666666666667,,,,149,,0.0,,,,,,,,,,,
76231.886,wf-chat-light-0038,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-128,,,,,,,,,,,,,,,,,,
76231.886,wf-chat-light-0038,agent-shared,LLM_DISPATCH,82095.85524043532,,0.0015600000000000002,GENERATE_TEXT,,,5863.969628628867,,,,0.0,0.0,149,,,,,,,,,,,,,
76264.236,wf-tool-heavy-0066,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,236,,,,,,,,,,,,,
76264.236,wf-tool-heavy-0066,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.009687500000000002,15910.772583029124,tool-heavy
77201.845,wf-chat-light-0039,agent-shared,AGENT_RECEIVE,,,,,,,,,,63,,,,,,,,63,1,,,,,,,
77201.845,wf-chat-light-0039,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0018675000000000002,CALL_TOOL,,,,agent-shared-infra-129,1.0416666666666667,,,,171,,0.0,,,,,,,,,,,
77202.886,wf-chat-light-0039,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-129,,,,,,,,,,,,,,,,,,
77202.886,wf-chat-light-0039,agent-shared,LLM_DISPATCH,82998.87272103688,,0.0018675000000000002,CALL_TOOL,,,5795.986234881372,,,,0.0,0.0,171,,,,,,,,,,,,,
77397.969,wf-tool-heavy-0067,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,188,,,,,,,,search-tool,,,,,
77397.969,wf-tool-heavy-0067,agent-shared,TOOL_DISPATCH,77546.14569987106,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,148.17655017431642,,,
77546.146,wf-tool-heavy-0067,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1140,4,,,,,,,
77546.146,wf-tool-heavy-0067,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0044800000000000005,CALL_TOOL,,,,agent-shared-infra-130,1.0416666666666667,,,,163,,0.0,,,,,,,,,,,
77546.146,wf-tool-heavy-0067,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
77547.187,wf-tool-heavy-0067,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-130,,,,,,,,,,,,,,,,,,
77547.187,wf-tool-heavy-0067,agent-shared,LLM_DISPATCH,82464.35104373032,,0.0044800000000000005,CALL_TOOL,,,4917.163677192586,,,,0.0,0.0,163,,,,,,,,,,,,,
77825.868,wf-tool-heavy-0069,agent-shared,AGENT_RECEIVE,,,,,,,,,,333,,,,,,,,333,1,,,,,,,
77825.868,wf-tool-heavy-0069,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0024625000000000003,CALL_TOOL,,,,agent-shared-infra-131,1.0416666666666667,,,,163,,0.0,,,,,,,,,,,
77826.909,wf-tool-heavy-0069,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-131,,,,,,,,,,,,,,,,,,
77826.909,wf-tool-heavy-0069,agent-shared,LLM_DISPATCH,81295.32099028157,,0.0024625000000000003,CALL_TOOL,,,3468.411793853574,,,,0.0,0.0,163,,,,,,,,,,,,,
78378.249,wf-tool-heavy-0070,agent-shared,AGENT_RECEIVE,,,,,,,,,,250,,,,,,,,250,1,,,,,,,
78378.249,wf-tool-heavy-0070,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0018050000000000002,GENERATE_TEXT,,,,agent-shared-infra-132,1.0416666666666667,,,,118,,0.0,,,,,,,,,,,
78379.290,wf-tool-heavy-0070,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-132,,,,,,,,,,,,,,,,,,
78379.290,wf-tool-heavy-0070,agent-shared,LLM_DISPATCH,81222.44650308554,,0.0018050000000000002,GENERATE_TEXT,,,2843.1562556996996,,,,0.0,0.0,118,,,,,,,,,,,,,
80018.004,wf-chat-light-0035,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,178,,,,,,,,search-tool,,,,,
80018.004,wf-chat-light-0035,agent-shared,TOOL_DISPATCH,80247.99639452601,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,229.99250795815206,,,
80247.996,wf-chat-light-0035,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,950,4,,,,,,,
80247.996,wf-chat-light-0035,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0035650000000000005,CALL_TOOL,,,,agent-shared-infra-133,1.0416666666666667,,,,119,,0.0,,,,,,,,,,,
80247.996,wf-chat-light-0035,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
80249.038,wf-chat-light-0035,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-133,,,,,,,,,,,,,,,,,,
80249.038,wf-chat-light-0035,agent-shared,LLM_DISPATCH,84013.17916784596,,0.0035650000000000005,CALL_TOOL,,,3764.1411066532696,,,,0.0,0.0,119,,,,,,,,,,,,,
80896.540,wf-chat-light-0037,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,244,,,,,,,,search-tool,,,,,
80896.540,wf-chat-light-0037,agent-shared,TOOL_DISPATCH,81094.44897615383,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,197.9086977863192,,,
80927.604,wf-tool-heavy-0071,agent-shared,AGENT_RECEIVE,,,,,,,,,,233,,,,,,,,233,1,,,,,,,
80927.604,wf-tool-heavy-0071,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0018625,CALL_TOOL,,,,agent-shared-infra-134,1.0416666666666667,,,,128,,0.0,,,,,,,,,,,
80928.645,wf-tool-heavy-0071,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-134,,,,,,,,,,,,,,,,,,
80928.645,wf-tool-heavy-0071,agent-shared,LLM_DISPATCH,85540.09341133598,,0.0018625,CALL_TOOL,,,4611.448223406413,,,,0.0,0.0,128,,,,,,,,,,,,,
81094.449,wf-chat-light-0037,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,683,3,,,,,,,
81094.449,wf-chat-light-0037,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0037775000000000005,CALL_TOOL,,,,agent-shared-infra-135,1.0416666666666667,,,,207,,0.0,,,,,,,,,,,
81094.449,wf-chat-light-0037,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
81095.491,wf-chat-light-0037,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-135,,,,,,,,,,,,,,,,,,
81095.491,wf-chat-light-0037,agent-shared,LLM_DISPATCH,87240.02466660718,,0.0037775000000000005,CALL_TOOL,,,6144.534023786669,,,,0.0,0.0,207,,,,,,,,,,,,,
81222.447,wf-tool-heavy-0070,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,118,,,,,,,,,,,,,
81222.447,wf-tool-heavy-0070,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0018050000000000002,2844.1979223663657,tool-heavy
81295.321,wf-tool-heavy-0069,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,163,,,,,,,,search-tool,,,,,
81295.321,wf-tool-heavy-0069,agent-shared,TOOL_DISPATCH,81537.42751435425,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,242.1065240726809,,,
81537.428,wf-tool-heavy-0069,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,633,2,,,,,,,
81537.428,wf-tool-heavy-0069,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0030625,GENERATE_TEXT,,,,agent-shared-infra-136,1.0416666666666667,,,,148,,0.0,,,,,,,,,,,
81537.428,wf-tool-heavy-0069,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
81538.469,wf-tool-heavy-0069,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-136,,,,,,,,,,,,,,,,,,
81538.469,wf-tool-heavy-0069,agent-shared,LLM_DISPATCH,85546.65666849946,,0.0030625,GENERATE_TEXT,,,4008.1874874785394,,,,0.0,0.0,148,,,,,,,,,,,,,
81691.285,wf-chat-light-0040,agent-shared,AGENT_RECEIVE,,,,,,,,,,75,,,,,,,,75,1,,,,,,,
81691.285,wf-chat-light-0040,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0025075,CALL_TOOL,,,,agent-shared-infra-137,1.0416666666666667,,,,232,,0.0,,,,,,,,,,,
81692.326,wf-chat-light-0040,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-137,,,,,,,,,,,,,,,,,,
81692.326,wf-chat-light-0040,agent-shared,LLM_DISPATCH,87207.07971516663,,0.0025075,CALL_TOOL,,,5514.753227953991,,,,0.0,0.0,232,,,,,,,,,,,,,
82095.855,wf-chat-light-0038,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,149,,,,,,,,,,,,,
82095.855,wf-chat-light-0038,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0015600000000000002,5865.011295295539,chat-light
82464.351,wf-tool-heavy-0067,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,163,,,,,,,,search-tool,,,,,
82464.351,wf-tool-heavy-0067,agent-shared,TOOL_DISPATCH,82725.68517473852,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,261.33413100820525,,,
82725.685,wf-tool-heavy-0067,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1440,5,,,,,,,
82725.685,wf-tool-heavy-0067,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0051,CALL_TOOL,,,,agent-shared-infra-138,1.0416666666666667,,,,150,,0.0,,,,,,,,,,,
82725.685,wf-tool-heavy-0067,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
82726.727,wf-tool-heavy-0067,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-138,,,,,,,,,,,,,,,,,,
82726.727,wf-tool-heavy-0067,agent-shared,LLM_DISPATCH,87100.18886215903,,0.0051,CALL_TOOL,,,4373.46202075384,,,,0.0,0.0,150,,,,,,,,,,,,,
82998.873,wf-chat-light-0039,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,171,,,,,,,,search-tool,,,,,
82998.873,wf-chat-light-0039,agent-shared,TOOL_DISPATCH,83190.14009178667,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,191.26737074978604,,,
83190.140,wf-chat-light-0039,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,363,2,,,,,,,
83190.140,wf-chat-light-0039,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0020075,GENERATE_TEXT,,,,agent-shared-infra-139,1.0416666666666667,,,,110,,0.0,,,,,,,,,,,
83190.140,wf-chat-light-0039,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
83191.182,wf-chat-light-0039,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-139,,,,,,,,,,,,,,,,,,
83191.182,wf-chat-light-0039,agent-shared,LLM_DISPATCH,87994.05032878196,,0.0020075,GENERATE_TEXT,,,4802.868570328621,,,,0.0,0.0,110,,,,,,,,,,,,,
83518.060,wf-chat-light-0041,agent-shared,AGENT_RECEIVE,,,,,,,,,,68,,,,,,,,68,1,,,,,,,
83518.060,wf-chat-light-0041,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.00203,CALL_TOOL,,,,agent-shared-infra-140,1.0416666666666667,,,,186,,0.0,,,,,,,,,,,
83519.102,wf-chat-light-0041,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-140,,,,,,,,,,,,,,,,,,
83519.102,wf-chat-light-0041,agent-shared,LLM_DISPATCH,88901.51597957344,,0.00203,CALL_TOOL,,,5382.414406219728,,,,0.0,0.0,186,,,,,,,,,,,,,
84013.179,wf-chat-light-0035,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,119,,,,,,,,search-tool,,,,,
84013.179,wf-chat-light-0035,agent-shared,TOOL_DISPATCH,84246.09727738285,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,232.91810953690185,,,
84246.097,wf-chat-light-0035,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1250,5,,,,,,,
84246.097,wf-chat-light-0035,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.004785,GENERATE_TEXT,,,,agent-shared-infra-141,1.0416666666666667,,,,166,,0.0,,,,,,,,,,,
84246.097,wf-chat-light-0035,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
84247.139,wf-chat-light-0035,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-141,,,,,,,,,,,,,,,,,,
84247.139,wf-chat-light-0035,agent-shared,LLM_DISPATCH,88285.16330293927,,0.004785,GENERATE_TEXT,,,4038.0243588897374,,,,0.0,0.0,166,,,,,,,,,,,,,
85172.307,wf-tool-heavy-0072,agent-shared,AGENT_RECEIVE,,,,,,,,,,83,,,,,,,,83,1,,,,,,,
85172.307,wf-tool-heavy-0072,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0023675000000000002,GENERATE_TEXT,,,,agent-shared-infra-142,1.0416666666666667,,,,216,,0.0,,,,,,,,,,,
85173.349,wf-tool-heavy-0072,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-142,,,,,,,,,,,,,,,,,,
85173.349,wf-tool-heavy-0072,agent-shared,LLM_DISPATCH,92427.39959012387,,0.0023675000000000002,GENERATE_TEXT,,,7254.050921311681,,,,0.0,0.0,216,,,,,,,,,,,,,
85540.093,wf-tool-heavy-0071,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,128,,,,,,,,search-tool,,,,,
85540.093,wf-tool-heavy-0071,agent-shared,TOOL_DISPATCH,85801.18051303891,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,261.087101702921,,,
85546.657,wf-tool-heavy-0069,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,148,,,,,,,,,,,,,
85546.657,wf-tool-heavy-0069,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.005525,7720.789138738139,tool-heavy
85801.181,wf-tool-heavy-0071,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,533,2,,,,,,,
85801.181,wf-tool-heavy-0071,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0030825,GENERATE_TEXT,,,,agent-shared-infra-143,1.0416666666666667,,,,175,,0.0,,,,,,,,,,,
85801.181,wf-tool-heavy-0071,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
85802.222,wf-tool-heavy-0071,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-143,,,,,,,,,,,,,,,,,,
85802.222,wf-tool-heavy-0071,agent-shared,LLM_DISPATCH,93461.73508448897,,0.0030825,GENERATE_TEXT,,,7659.512904783392,,,,0.0,0.0,175,,,,,,,,,,,,,
86807.940,wf-tool-heavy-0073,agent-shared,AGENT_RECEIVE,,,,,,,,,,254,,,,,,,,254,1,,,,,,,
86807.940,wf-tool-heavy-0073,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.001575,GENERATE_TEXT,,,,agent-shared-infra-144,1.0416666666666667,,,,94,,0.0,,,,,,,,,,,
86808.982,wf-tool-heavy-0073,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-144,,,,,,,,,,,,,,,,,,
86808.982,wf-tool-heavy-0073,agent-shared,LLM_DISPATCH,90339.24408650362,,0.001575,GENERATE_TEXT,,,3530.2621616046526,,,,0.0,0.0,94,,,,,,,,,,,,,
87100.189,wf-tool-heavy-0067,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,150,,,,,,,,search-tool,,,,,
87100.189,wf-tool-heavy-0067,agent-shared,TOOL_DISPATCH,87367.05674264634,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,266.8678804872985,,,
87207.080,wf-chat-light-0040,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,232,,,,,,,,search-tool,,,,,
87207.080,wf-chat-light-0040,agent-shared,TOOL_DISPATCH,87410.29702324966,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,203.21730808302604,,,
87240.025,wf-chat-light-0037,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,207,,,,,,,,search-tool,,,,,
87240.025,wf-chat-light-0037,agent-shared,TOOL_DISPATCH,87396.88643349762,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,156.861766890445,,,
87367.057,wf-tool-heavy-0067,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1740,6,,,,,,,
87367.057,wf-tool-heavy-0067,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.005510000000000001,CALL_TOOL,,,,agent-shared-infra-145,1.0416666666666667,,,,116,,0.0,,,,,,,,,,,
87367.057,wf-tool-heavy-0067,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
87368.098,wf-tool-heavy-0067,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-145,,,,,,,,,,,,,,,,,,
87368.098,wf-tool-heavy-0067,agent-shared,LLM_DISPATCH,89017.22915108467,,0.005510000000000001,CALL_TOOL,,,1649.1307417716628,,,,0.0,0.0,116,,,,,,,,,,,,,
87396.886,wf-chat-light-0037,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,983,4,,,,,,,
87396.886,wf-chat-light-0037,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0038175,GENERATE_TEXT,,,,agent-shared-infra-146,1.0416666666666667,,,,136,,0.0,,,,,,,,,,,
87396.886,wf-chat-light-0037,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
87397.928,wf-chat-light-0037,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-146,,,,,,,,,,,,,,,,,,
87397.928,wf-chat-light-0037,agent-shared,LLM_DISPATCH,91311.80911901165,,0.0038175,GENERATE_TEXT,,,3913.8810188473535,,,,0.0,0.0,136,,,,,,,,,,,,,
87410.297,wf-chat-light-0040,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,375,2,,,,,,,
87410.297,wf-chat-light-0040,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0018475000000000002,CALL_TOOL,,,,agent-shared-infra-147,1.0416666666666667,,,,91,,0.0,,,,,,,,,,,
87410.297,wf-chat-light-0040,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
87411.339,wf-chat-light-0040,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-147,,,,,,,,,,,,,,,,,,
87411.339,wf-chat-light-0040,agent-shared,LLM_DISPATCH,91490.43863920066,,0.0018475000000000002,CALL_TOOL,,,4079.0999492843303,,,,0.0,0.0,91,,,,,,,,,,,,,
87994.050,wf-chat-light-0039,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,110,,,,,,,,,,,,,
87994.050,wf-chat-light-0039,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.0038750000000000004,10792.205509293126,chat-light
88107.400,wf-chat-light-0042,agent-shared,AGENT_RECEIVE,,,,,,,,,,35,,,,,,,,35,1,,,,,,,
88107.400,wf-chat-light-0042,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0022075000000000003,CALL_TOOL,,,,agent-shared-infra-148,1.0416666666666667,,,,212,,0.0,,,,,,,,,,,
88108.441,wf-chat-light-0042,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-148,,,,,,,,,,,,,,,,,,
88108.441,wf-chat-light-0042,agent-shared,LLM_DISPATCH,93795.75922241701,,0.0022075000000000003,CALL_TOOL,,,5687.318050975449,,,,0.0,0.0,212,,,,,,,,,,,,,
88285.163,wf-chat-light-0035,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,166,,,,,,,,,,,,,
88285.163,wf-chat-light-0035,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,5,,,,0.015705,19083.923273695473,chat-light
88901.516,wf-chat-light-0041,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,186,,,,,,,,search-tool,,,,,
88901.516,wf-chat-light-0041,agent-shared,TOOL_DISPATCH,89071.7714816507,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,170.25550207726818,,,
89017.229,wf-tool-heavy-0067,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,116,,,,,,,,search-tool,,,,,
89017.229,wf-tool-heavy-0067,agent-shared,TOOL_DISPATCH,89158.10854754942,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,140.87939646474504,,,
89043.686,wf-chat-light-0043,agent-shared,AGENT_RECEIVE,,,,,,,,,,35,,,,,,,,35,1,,,,,,,
89043.686,wf-chat-light-0043,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0015375000000000002,CALL_TOOL,,,,agent-shared-infra-149,1.0416666666666667,,,,145,,0.0,,,,,,,,,,,
89044.728,wf-chat-light-0043,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-149,,,,,,,,,,,,,,,,,,
89044.728,wf-chat-light-0043,agent-shared,LLM_DISPATCH,93128.70293523041,,0.0015375000000000002,CALL_TOOL,,,4083.975382332692,,,,0.0,0.0,145,,,,,,,,,,,,,
89071.771,wf-chat-light-0041,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,368,2,,,,,,,
89071.771,wf-chat-light-0041,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0023100000000000004,CALL_TOOL,,,,agent-shared-infra-150,1.0416666666666667,,,,139,,0.0,,,,,,,,,,,
89071.771,wf-chat-light-0041,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
89072.813,wf-chat-light-0041,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-150,,,,,,,,,,,,,,,,,,
89072.813,wf-chat-light-0041,agent-shared,LLM_DISPATCH,93545.85595343303,,0.0023100000000000004,CALL_TOOL,,,4473.042805115651,,,,0.0,0.0,139,,,,,,,,,,,,,
89158.109,wf-tool-heavy-0067,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,2040,7,,,,,,,
89158.109,wf-tool-heavy-0067,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.007000000000000001,GENERATE_TEXT,,,,agent-shared-infra-151,1.0416666666666667,,,,190,,0.0,,,,,,,,,,,
89158.109,wf-tool-heavy-0067,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
